
---------- Begin Simulation Statistics ----------
simSeconds                                   0.007102                       # Number of seconds simulated (Second)
simTicks                                   7101520000                       # Number of ticks simulated (Tick)
finalTick                                  7101520000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1834.32                       # Real time elapsed on the host (Second)
hostTickRate                                  3871468                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    9101724                       # Number of bytes of host memory used (Byte)
simInsts                                     52374362                       # Number of instructions simulated (Count)
simOps                                       99952795                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    28552                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      54490                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                        14126700                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                       29648083                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   70239                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                      28111432                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                108161                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined             4730117                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined          6589373                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              41079                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples           13821110                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              2.033949                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.563343                       # Number of insts issued each cycle (Count)
system.mem_ctrls.bwInstRead::cpu2.inst       26775113                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwInstRead::cpu3.inst       26757089                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwInstRead::total          107478962                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwWrite::writebacks        538845768                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwWrite::total             538845768                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::writebacks        538845768                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu0.inst          26684991                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu0.data         309351237                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu1.inst          27261769                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu1.data         311000462                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu2.inst          26775113                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu2.data         310036161                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu3.inst          26757089                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::cpu3.data         313794230                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.bwTotal::total            1890506821                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.power_state.pwrStateResidencyTicks::UNDEFINED   7101520000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp               77664                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty         59791                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict             57160                       # Transaction distribution (Count)
system.membus.transDist::UpgradeReq                20                       # Transaction distribution (Count)
system.membus.transDist::ReadExReq              72317                       # Transaction distribution (Count)
system.membus.transDist::ReadExResp             72317                       # Transaction distribution (Count)
system.membus.transDist::ReadSharedReq          77665                       # Transaction distribution (Count)
system.membus.pktCount_system.l3.mem_side_port::system.mem_ctrls.port       416934                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.l3.mem_side_port::total       416934                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                  416934                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.l3.mem_side_port::system.mem_ctrls.port     13425408                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.l3.mem_side_port::total     13425408                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total                 13425408                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples             168790                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean                     0                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev                    0                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                   168790    100.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::1                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::total               168790                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED   7101520000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer8.occupancy           572556652                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer8.utilization               0.1                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy          749905000                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.1                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests         290719                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests       121949                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.tol2bus.transDist::ReadResp             414903                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackDirty       565605                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackClean        12852                       # Transaction distribution (Count)
system.tol2bus.transDist::CleanEvict           353640                       # Transaction distribution (Count)
system.tol2bus.transDist::UpgradeReq            33942                       # Transaction distribution (Count)
system.tol2bus.transDist::UpgradeResp           33942                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExReq            103497                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExResp           103497                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadCleanReq          14903                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadSharedReq        400001                       # Transaction distribution (Count)
system.tol2bus.pktCount_system.cpu0.icache.mem_side_port::system.l2.cpu_side_port        10413                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount_system.cpu0.dcache.mem_side_port::system.l2.cpu_side_port       393379                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount_system.cpu1.icache.mem_side_port::system.l2.cpu_side_port        11009                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount_system.cpu1.dcache.mem_side_port::system.l2.cpu_side_port       395505                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount_system.cpu2.icache.mem_side_port::system.l2.cpu_side_port        10330                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount_system.cpu2.dcache.mem_side_port::system.l2.cpu_side_port       393601                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount_system.cpu3.icache.mem_side_port::system.l2.cpu_side_port        10899                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount_system.cpu3.dcache.mem_side_port::system.l2.cpu_side_port       393845                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount::total                1618981                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktSize_system.cpu0.icache.mem_side_port::system.l2.cpu_side_port       433344                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize_system.cpu0.dcache.mem_side_port::system.l2.cpu_side_port     12591168                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize_system.cpu1.icache.mem_side_port::system.l2.cpu_side_port       458752                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize_system.cpu1.dcache.mem_side_port::system.l2.cpu_side_port     12634880                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize_system.cpu2.icache.mem_side_port::system.l2.cpu_side_port       429760                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize_system.cpu2.dcache.mem_side_port::system.l2.cpu_side_port     12561536                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize_system.cpu3.icache.mem_side_port::system.l2.cpu_side_port       454016                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize_system.cpu3.dcache.mem_side_port::system.l2.cpu_side_port     12607552                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize::total                52171008                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.snoops                          417801                       # Total snoops (Count)
system.tol2bus.snoopTraffic                  18027840                       # Total snoop traffic (Byte)
system.tol2bus.snoopFanout::samples            970149                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::mean             0.119105                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::stdev            0.323983                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::underflows              0      0.00%      0.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::0                  854621     88.09%     88.09% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::1                  115506     11.91%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::2                      22      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::3                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::4                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::5                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::6                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::7                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::8                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::9                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::10                      0      0.00%    100.00% # Request fanout histogram (Count)
